customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,Age Group,transaction_id,product_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Profit,recency,frequency,monetary,r_quartile,f_quartile,m_quartile,rfm_score,Age_Group,detail_cust_title,customer_title
555,Jarib,Senior,Male,99,1970-11-08,Junior Executive,Property,Mass Customer,N,No,4.0,53.0,51-100,14140,54,2017-02-01,0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,00:00.0,1279.4,85,4,3505.63,2,1,3,213,60,High Risk Customer,High Risk Customer
555,Jarib,Senior,Male,99,1970-11-08,Junior Executive,Property,Mass Customer,N,No,4.0,53.0,51-100,18161,85,2017-10-06,0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,00:00.0,547.28,85,4,3505.63,2,1,3,213,60,High Risk Customer,High Risk Customer
559,Erma,Vyel,Female,39,1988-03-05,Payment Adjustment Coordinator,Retail,High Net Worth,N,Yes,16.0,35.0,36-50,1527,54,2017-12-24,1,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,00:00.0,1028.76,6,4,1824.48,4,1,2,412,40,Recent Customer,Recent Customer
559,Erma,Vyel,Female,39,1988-03-05,Payment Adjustment Coordinator,Retail,High Net Worth,N,Yes,16.0,35.0,36-50,4307,93,2017-11-08,1,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,00:00.0,583.27,6,4,1824.48,4,1,2,412,40,Recent Customer,Recent Customer
559,Erma,Vyel,Female,39,1988-03-05,Payment Adjustment Coordinator,Retail,High Net Worth,N,Yes,16.0,35.0,36-50,9342,0,2017-04-19,0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,00:00.0,14.23,6,4,1824.48,4,1,2,412,40,Recent Customer,Recent Customer
559,Erma,Vyel,Female,39,1988-03-05,Payment Adjustment Coordinator,Retail,High Net Worth,N,Yes,16.0,35.0,36-50,15850,84,2017-11-10,1,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,00:00.0,198.22,6,4,1824.48,4,1,2,412,40,Recent Customer,Recent Customer
560,Dorree,Sanja,Female,1,1953-10-11,Social Worker,Health,Affluent Customer,N,No,8.0,70.0,51-100,6052,30,2017-02-24,0,Approved,Solex,Standard,high,medium,748.17,448.9,00:00.0,299.27,41,6,3583.46,3,3,3,333,80,Potential Customer,Potential Customer
560,Dorree,Sanja,Female,1,1953-10-11,Social Worker,Health,Affluent Customer,N,No,8.0,70.0,51-100,7591,37,2017-03-25,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,00:00.0,1544.61,41,6,3583.46,3,3,3,333,80,Potential Customer,Potential Customer
560,Dorree,Sanja,Female,1,1953-10-11,Social Worker,Health,Affluent Customer,N,No,8.0,70.0,51-100,8379,94,2017-08-05,0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,00:00.0,641.64,41,6,3583.46,3,3,3,333,80,Potential Customer,Potential Customer
560,Dorree,Sanja,Female,1,1953-10-11,Social Worker,Health,Affluent Customer,N,No,8.0,70.0,51-100,15154,43,2017-04-11,1,Approved,Solex,Standard,medium,medium,1151.96,649.49,00:00.0,502.47,41,6,3583.46,3,3,3,333,80,Potential Customer,Potential Customer
560,Dorree,Sanja,Female,1,1953-10-11,Social Worker,Health,Affluent Customer,N,No,8.0,70.0,51-100,17556,18,2017-11-19,1,Approved,Solex,Standard,medium,medium,575.27,431.45,00:00.0,143.82,41,6,3583.46,3,3,3,333,80,Potential Customer,Potential Customer
560,Dorree,Sanja,Female,1,1953-10-11,Social Worker,Health,Affluent Customer,N,No,8.0,70.0,51-100,17965,4,2017-09-09,0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,00:00.0,451.65,41,6,3583.46,3,3,3,333,80,Potential Customer,Potential Customer
563,Rube,Itzhayek,Male,25,1974-09-20,Accounting Assistant II,IT,Mass Customer,N,Yes,19.0,49.0,36-50,1700,22,2017-05-16,1,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,00:00.0,15.08,33,7,1931.13,3,3,2,332,50,Potential Customer,Potential Customer
563,Rube,Itzhayek,Male,25,1974-09-20,Accounting Assistant II,IT,Mass Customer,N,Yes,19.0,49.0,36-50,2050,20,2017-08-08,1,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,00:00.0,195.34,33,7,1931.13,3,3,2,332,50,Potential Customer,Potential Customer
563,Rube,Itzhayek,Male,25,1974-09-20,Accounting Assistant II,IT,Mass Customer,N,Yes,19.0,49.0,36-50,10561,84,2017-05-08,1,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,00:00.0,75.48,33,7,1931.13,3,3,2,332,50,Potential Customer,Potential Customer
563,Rube,Itzhayek,Male,25,1974-09-20,Accounting Assistant II,IT,Mass Customer,N,Yes,19.0,49.0,36-50,11541,55,2017-03-19,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,00:00.0,1295.43,33,7,1931.13,3,3,2,332,50,Potential Customer,Potential Customer
563,Rube,Itzhayek,Male,25,1974-09-20,Accounting Assistant II,IT,Mass Customer,N,Yes,19.0,49.0,36-50,15365,18,2017-10-21,0,Approved,Solex,Standard,medium,medium,575.27,431.45,00:00.0,143.82,33,7,1931.13,3,3,2,332,50,Potential Customer,Potential Customer
563,Rube,Itzhayek,Male,25,1974-09-20,Accounting Assistant II,IT,Mass Customer,N,Yes,19.0,49.0,36-50,16585,90,2017-11-27,1,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,00:00.0,72.6,33,7,1931.13,3,3,2,332,50,Potential Customer,Potential Customer
563,Rube,Itzhayek,Male,25,1974-09-20,Accounting Assistant II,IT,Mass Customer,N,Yes,19.0,49.0,36-50,17136,49,2017-10-04,1,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,00:00.0,133.38,33,7,1931.13,3,3,2,332,50,Potential Customer,Potential Customer
564,Nettie,Iddy,Female,7,1983-11-07,Operator,Retail,High Net Worth,N,No,7.0,40.0,36-50,1059,81,2017-08-16,0,Approved,Solex,Standard,medium,medium,1151.96,649.49,00:00.0,502.47,11,6,2143.3900000000003,4,3,2,432,50,Becoming Loyal,Becoming Loyal
564,Nettie,Iddy,Female,7,1983-11-07,Operator,Retail,High Net Worth,N,No,7.0,40.0,36-50,1386,76,2017-05-01,1,Approved,WeareA2B,Road,low,small,1172.78,1043.77,00:00.0,129.01,11,6,2143.3900000000003,4,3,2,432,50,Becoming Loyal,Becoming Loyal
564,Nettie,Iddy,Female,7,1983-11-07,Operator,Retail,High Net Worth,N,No,7.0,40.0,36-50,7446,0,2017-08-11,1,Approved,Solex,Standard,medium,large,202.62,151.96,00:00.0,50.66,11,6,2143.3900000000003,4,3,2,432,50,Becoming Loyal,Becoming Loyal
564,Nettie,Iddy,Female,7,1983-11-07,Operator,Retail,High Net Worth,N,No,7.0,40.0,36-50,9576,32,2017-12-19,0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,00:00.0,471.6,11,6,2143.3900000000003,4,3,2,432,50,Becoming Loyal,Becoming Loyal
564,Nettie,Iddy,Female,7,1983-11-07,Operator,Retail,High Net Worth,N,No,7.0,40.0,36-50,11794,28,2017-02-10,0,Approved,Solex,Road,medium,small,1703.52,1516.13,00:00.0,187.39,11,6,2143.3900000000003,4,3,2,432,50,Becoming Loyal,Becoming Loyal
564,Nettie,Iddy,Female,7,1983-11-07,Operator,Retail,High Net Worth,N,No,7.0,40.0,36-50,18584,25,2017-10-22,1,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,00:00.0,802.26,11,6,2143.3900000000003,4,3,2,432,50,Becoming Loyal,Becoming Loyal
565,Saleem,Meller,Male,30,1959-10-02,Civil Engineer,Manufacturing,Mass Customer,N,Yes,16.0,64.0,51-100,864,95,2017-03-01,0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,00:00.0,41.13,59,10,7079.07,2,4,4,244,70,Loosing Customer,Loosing Customer
565,Saleem,Meller,Male,30,1959-10-02,Civil Engineer,Manufacturing,Mass Customer,N,Yes,16.0,64.0,51-100,1109,21,2017-02-22,0,Approved,Solex,Standard,medium,large,1071.23,380.74,00:00.0,690.49,59,10,7079.07,2,4,4,244,70,Loosing Customer,Loosing Customer
565,Saleem,Meller,Male,30,1959-10-02,Civil Engineer,Manufacturing,Mass Customer,N,Yes,16.0,64.0,51-100,6067,57,2017-05-22,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,00:00.0,1630.25,59,10,7079.07,2,4,4,244,70,Loosing Customer,Loosing Customer
565,Saleem,Meller,Male,30,1959-10-02,Civil Engineer,Manufacturing,Mass Customer,N,Yes,16.0,64.0,51-100,7731,44,2017-02-02,0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,00:00.0,1660.88,59,10,7079.07,2,4,4,244,70,Loosing Customer,Loosing Customer
565,Saleem,Meller,Male,30,1959-10-02,Civil Engineer,Manufacturing,Mass Customer,N,Yes,16.0,64.0,51-100,8532,60,2017-03-08,0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,00:00.0,217.51,59,10,7079.07,2,4,4,244,70,Loosing Customer,Loosing Customer
565,Saleem,Meller,Male,30,1959-10-02,Civil Engineer,Manufacturing,Mass Customer,N,Yes,16.0,64.0,51-100,8711,76,2017-03-16,0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,00:00.0,128.46,59,10,7079.07,2,4,4,244,70,Loosing Customer,Loosing Customer
565,Saleem,Meller,Male,30,1959-10-02,Civil Engineer,Manufacturing,Mass Customer,N,Yes,16.0,64.0,51-100,11388,78,2017-08-24,1,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,00:00.0,1055.82,59,10,7079.07,2,4,4,244,70,Loosing Customer,Loosing Customer
565,Saleem,Meller,Male,30,1959-10-02,Civil Engineer,Manufacturing,Mass Customer,N,Yes,16.0,64.0,51-100,12519,6,2017-09-17,0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,00:00.0,91.15,59,10,7079.07,2,4,4,244,70,Loosing Customer,Loosing Customer
565,Saleem,Meller,Male,30,1959-10-02,Civil Engineer,Manufacturing,Mass Customer,N,Yes,16.0,64.0,51-100,13988,21,2017-11-01,0,Approved,Solex,Standard,medium,large,1071.23,380.74,00:00.0,690.49,59,10,7079.07,2,4,4,244,70,Loosing Customer,Loosing Customer
565,Saleem,Meller,Male,30,1959-10-02,Civil Engineer,Manufacturing,Mass Customer,N,Yes,16.0,64.0,51-100,16052,64,2017-09-09,1,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,00:00.0,872.89,59,10,7079.07,2,4,4,244,70,Loosing Customer,Loosing Customer
566,Datha,McPheat,Female,66,1978-12-09,Systems Administrator I,Financial Services,High Net Worth,N,Yes,9.0,45.0,36-50,1373,72,2017-04-01,0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,00:00.0,771.12,141,3,2145.56,1,1,2,112,50,Evasive Customer,Evasive Customer
566,Datha,McPheat,Female,66,1978-12-09,Systems Administrator I,Financial Services,High Net Worth,N,Yes,9.0,45.0,36-50,13024,85,2017-08-11,1,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,00:00.0,827.16,141,3,2145.56,1,1,2,112,50,Evasive Customer,Evasive Customer
566,Datha,McPheat,Female,66,1978-12-09,Systems Administrator I,Financial Services,High Net Worth,N,Yes,9.0,45.0,36-50,13276,31,2017-02-27,0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,00:00.0,547.28,141,3,2145.56,1,1,2,112,50,Evasive Customer,Evasive Customer
568,Quinn,Fulks,Male,32,1957-12-15,VP Sales,Manufacturing,Mass Customer,N,No,13.0,66.0,51-100,2468,14,2017-05-28,1,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,00:00.0,152.55,24,7,1258.1,3,3,1,331,70,Potential Customer,Potential Customer
568,Quinn,Fulks,Male,32,1957-12-15,VP Sales,Manufacturing,Mass Customer,N,No,13.0,66.0,51-100,5358,86,2017-09-30,0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,00:00.0,110.56,24,7,1258.1,3,3,1,331,70,Potential Customer,Potential Customer
568,Quinn,Fulks,Male,32,1957-12-15,VP Sales,Manufacturing,Mass Customer,N,No,13.0,66.0,51-100,5822,19,2017-12-06,1,Approved,OHM Cycles,Road,high,large,12.01,7.21,00:00.0,4.8,24,7,1258.1,3,3,1,331,70,Potential Customer,Potential Customer
568,Quinn,Fulks,Male,32,1957-12-15,VP Sales,Manufacturing,Mass Customer,N,No,13.0,66.0,51-100,7784,49,2017-09-27,0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,00:00.0,133.38,24,7,1258.1,3,3,1,331,70,Potential Customer,Potential Customer
568,Quinn,Fulks,Male,32,1957-12-15,VP Sales,Manufacturing,Mass Customer,N,No,13.0,66.0,51-100,9627,1,2017-09-13,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,00:00.0,448.68,24,7,1258.1,3,3,1,331,70,Potential Customer,Potential Customer
568,Quinn,Fulks,Male,32,1957-12-15,VP Sales,Manufacturing,Mass Customer,N,No,13.0,66.0,51-100,11015,15,2017-09-03,0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,00:00.0,209.84,24,7,1258.1,3,3,1,331,70,Potential Customer,Potential Customer
568,Quinn,Fulks,Male,32,1957-12-15,VP Sales,Manufacturing,Mass Customer,N,No,13.0,66.0,51-100,12633,70,2017-02-02,1,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,00:00.0,198.29,24,7,1258.1,3,3,1,331,70,Potential Customer,Potential Customer
569,Jaime,Warkup,Male,30,1976-01-31,Analog Circuit Design manager,IT,Mass Customer,N,No,10.0,47.0,36-50,2171,3,2017-11-05,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,00:00.0,1702.55,55,4,6084.14,2,1,4,214,50,High Risk Customer,High Risk Customer
569,Jaime,Warkup,Male,30,1976-01-31,Analog Circuit Design manager,IT,Mass Customer,N,No,10.0,47.0,36-50,12172,63,2017-05-17,0,Approved,Solex,Standard,medium,medium,1483.2,99.59,00:00.0,1383.61,55,4,6084.14,2,1,4,214,50,High Risk Customer,High Risk Customer
569,Jaime,Warkup,Male,30,1976-01-31,Analog Circuit Design manager,IT,Mass Customer,N,No,10.0,47.0,36-50,18880,3,2017-08-01,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,00:00.0,1702.55,55,4,6084.14,2,1,4,214,50,High Risk Customer,High Risk Customer
569,Jaime,Warkup,Male,30,1976-01-31,Analog Circuit Design manager,IT,Mass Customer,N,No,10.0,47.0,36-50,19668,55,2017-09-23,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,00:00.0,1295.43,55,4,6084.14,2,1,4,214,50,High Risk Customer,High Risk Customer
570,Xever,Baldetti,Male,14,1978-06-24,VP Product Management,Financial Services,Mass Customer,N,Yes,15.0,45.0,36-50,4315,50,2017-03-05,0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,00:00.0,43.97,35,6,3446.07,3,3,3,333,50,Potential Customer,Potential Customer
570,Xever,Baldetti,Male,14,1978-06-24,VP Product Management,Financial Services,Mass Customer,N,Yes,15.0,45.0,36-50,8843,26,2017-02-11,0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,00:00.0,1230.3,35,6,3446.07,3,3,3,333,50,Potential Customer,Potential Customer
570,Xever,Baldetti,Male,14,1978-06-24,VP Product Management,Financial Services,Mass Customer,N,Yes,15.0,45.0,36-50,11563,1,2017-10-18,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,00:00.0,448.68,35,6,3446.07,3,3,3,333,50,Potential Customer,Potential Customer
570,Xever,Baldetti,Male,14,1978-06-24,VP Product Management,Financial Services,Mass Customer,N,Yes,15.0,45.0,36-50,14940,24,2017-11-25,0,Approved,Solex,Road,medium,large,1777.8,820.78,00:00.0,957.02,35,6,3446.07,3,3,3,333,50,Potential Customer,Potential Customer
570,Xever,Baldetti,Male,14,1978-06-24,VP Product Management,Financial Services,Mass Customer,N,Yes,15.0,45.0,36-50,18139,22,2017-02-09,1,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,00:00.0,15.08,35,6,3446.07,3,3,3,333,50,Potential Customer,Potential Customer
570,Xever,Baldetti,Male,14,1978-06-24,VP Product Management,Financial Services,Mass Customer,N,Yes,15.0,45.0,36-50,19186,38,2017-04-13,0,Approved,Solex,Standard,medium,medium,1577.53,826.51,00:00.0,751.02,35,6,3446.07,3,3,3,333,50,Potential Customer,Potential Customer
571,Ramonda,McKellar,Female,30,1958-02-15,Assistant Media Planner,Entertainment,Mass Customer,N,No,6.0,65.0,51-100,9626,95,2017-04-20,0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,00:00.0,41.13,72,3,2284.98,2,1,2,212,70,High Risk Customer,High Risk Customer
571,Ramonda,McKellar,Female,30,1958-02-15,Assistant Media Planner,Entertainment,Mass Customer,N,No,6.0,65.0,51-100,13902,93,2017-01-02,1,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,00:00.0,834.94,72,3,2284.98,2,1,2,212,70,High Risk Customer,High Risk Customer
571,Ramonda,McKellar,Female,30,1958-02-15,Assistant Media Planner,Entertainment,Mass Customer,N,No,6.0,65.0,51-100,19597,83,2017-10-19,0,Approved,Solex,Touring,medium,large,2083.94,675.03,00:00.0,1408.91,72,3,2284.98,2,1,2,212,70,High Risk Customer,High Risk Customer
572,Clementius,Everington,Male,0,1967-05-01,Clinical Specialist,Health,High Net Worth,N,Yes,5.0,56.0,51-100,6730,86,2017-01-03,1,Approved,Norco Bicycles,Road,high,large,774.53,464.72,00:00.0,309.81,13,6,2600.44,4,3,2,432,60,Becoming Loyal,Becoming Loyal
572,Clementius,Everington,Male,0,1967-05-01,Clinical Specialist,Health,High Net Worth,N,Yes,5.0,56.0,51-100,6814,0,2017-08-16,0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,00:00.0,135.85,13,6,2600.44,4,3,2,432,60,Becoming Loyal,Becoming Loyal
572,Clementius,Everington,Male,0,1967-05-01,Clinical Specialist,Health,High Net Worth,N,Yes,5.0,56.0,51-100,8156,62,2017-08-18,0,Approved,Solex,Standard,high,medium,1024.66,614.8,00:00.0,409.86,13,6,2600.44,4,3,2,432,60,Becoming Loyal,Becoming Loyal
572,Clementius,Everington,Male,0,1967-05-01,Clinical Specialist,Health,High Net Worth,N,Yes,5.0,56.0,51-100,13930,0,2017-08-25,0,Approved,Solex,Road,medium,medium,416.98,312.74,00:00.0,104.24,13,6,2600.44,4,3,2,432,60,Becoming Loyal,Becoming Loyal
572,Clementius,Everington,Male,0,1967-05-01,Clinical Specialist,Health,High Net Worth,N,Yes,5.0,56.0,51-100,14312,43,2017-09-16,1,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,00:00.0,737.57,13,6,2600.44,4,3,2,432,60,Becoming Loyal,Becoming Loyal
572,Clementius,Everington,Male,0,1967-05-01,Clinical Specialist,Health,High Net Worth,N,Yes,5.0,56.0,51-100,16031,27,2017-12-17,0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,00:00.0,903.11,13,6,2600.44,4,3,2,432,60,Becoming Loyal,Becoming Loyal
574,Gerard,Steketee,Male,95,1990-04-09,Senior Cost Accountant,Financial Services,Mass Customer,N,No,20.0,33.0,19-35,5147,35,2017-03-20,1,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,00:00.0,903.11,28,4,2172.4100000000003,3,1,2,312,40,Late Bloomer,Late Bloomer
574,Gerard,Steketee,Male,95,1990-04-09,Senior Cost Accountant,Financial Services,Mass Customer,N,No,20.0,33.0,19-35,9611,16,2017-03-28,0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,00:00.0,182.81,28,4,2172.4100000000003,3,1,2,312,40,Late Bloomer,Late Bloomer
574,Gerard,Steketee,Male,95,1990-04-09,Senior Cost Accountant,Financial Services,Mass Customer,N,No,20.0,33.0,19-35,13305,65,2017-12-02,0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,00:00.0,1028.76,28,4,2172.4100000000003,3,1,2,312,40,Late Bloomer,Late Bloomer
574,Gerard,Steketee,Male,95,1990-04-09,Senior Cost Accountant,Financial Services,Mass Customer,N,No,20.0,33.0,19-35,15225,31,2017-02-14,1,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,00:00.0,57.73,28,4,2172.4100000000003,3,1,2,312,40,Late Bloomer,Late Bloomer
575,Etan,Poyle,Male,64,1956-06-10,VP Accounting,Financial Services,High Net Worth,N,Yes,11.0,67.0,51-100,3795,96,2017-04-26,1,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,00:00.0,641.64,248,2,714.24,1,1,1,111,70,Lost Customer,Lost Customer
575,Etan,Poyle,Male,64,1956-06-10,VP Accounting,Financial Services,High Net Worth,N,Yes,11.0,67.0,51-100,13423,0,2017-03-31,1,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,00:00.0,72.6,248,2,714.24,1,1,1,111,70,Lost Customer,Lost Customer
576,Bart,Eakle,Male,98,1977-05-19,Recruiter,Retail,Mass Customer,N,Yes,7.0,46.0,36-50,1881,12,2017-05-12,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,00:00.0,1069.55,7,6,4580.35,4,3,4,434,50,Very Loyal,Very Loyal
576,Bart,Eakle,Male,98,1977-05-19,Recruiter,Retail,Mass Customer,N,Yes,7.0,46.0,36-50,2646,3,2017-10-30,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,00:00.0,1702.55,7,6,4580.35,4,3,4,434,50,Very Loyal,Very Loyal
576,Bart,Eakle,Male,98,1977-05-19,Recruiter,Retail,Mass Customer,N,Yes,7.0,46.0,36-50,5334,48,2017-10-26,1,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,00:00.0,812.44,7,6,4580.35,4,3,4,434,50,Very Loyal,Very Loyal
576,Bart,Eakle,Male,98,1977-05-19,Recruiter,Retail,Mass Customer,N,Yes,7.0,46.0,36-50,6718,95,2017-09-06,0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,00:00.0,41.13,7,6,4580.35,4,3,4,434,50,Very Loyal,Very Loyal
576,Bart,Eakle,Male,98,1977-05-19,Recruiter,Retail,Mass Customer,N,Yes,7.0,46.0,36-50,10182,60,2017-12-23,1,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,00:00.0,217.51,7,6,4580.35,4,3,4,434,50,Very Loyal,Very Loyal
576,Bart,Eakle,Male,98,1977-05-19,Recruiter,Retail,Mass Customer,N,Yes,7.0,46.0,36-50,17958,71,2017-03-27,1,Approved,Solex,Standard,high,large,1842.92,1105.75,00:00.0,737.17,7,6,4580.35,4,3,4,434,50,Very Loyal,Very Loyal
579,Cathlene,Bellas,Female,89,1974-06-11,Software Engineer II,Health,Mass Customer,N,No,12.0,49.0,36-50,224,69,2017-04-25,1,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,00:00.0,198.22,58,9,4204.6,2,4,4,244,50,Loosing Customer,Loosing Customer
579,Cathlene,Bellas,Female,89,1974-06-11,Software Engineer II,Health,Mass Customer,N,No,12.0,49.0,36-50,4093,39,2017-04-01,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,00:00.0,1230.27,58,9,4204.6,2,4,4,244,50,Loosing Customer,Loosing Customer
579,Cathlene,Bellas,Female,89,1974-06-11,Software Engineer II,Health,Mass Customer,N,No,12.0,49.0,36-50,4247,33,2017-08-11,0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,00:00.0,144.26,58,9,4204.6,2,4,4,244,50,Loosing Customer,Loosing Customer
579,Cathlene,Bellas,Female,89,1974-06-11,Software Engineer II,Health,Mass Customer,N,No,12.0,49.0,36-50,6009,64,2017-07-16,1,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,00:00.0,872.89,58,9,4204.6,2,4,4,244,50,Loosing Customer,Loosing Customer
579,Cathlene,Bellas,Female,89,1974-06-11,Software Engineer II,Health,Mass Customer,N,No,12.0,49.0,36-50,6130,86,2017-11-02,1,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,00:00.0,110.56,58,9,4204.6,2,4,4,244,50,Loosing Customer,Loosing Customer
579,Cathlene,Bellas,Female,89,1974-06-11,Software Engineer II,Health,Mass Customer,N,No,12.0,49.0,36-50,6216,75,2017-10-21,0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,00:00.0,1010.02,58,9,4204.6,2,4,4,244,50,Loosing Customer,Loosing Customer
579,Cathlene,Bellas,Female,89,1974-06-11,Software Engineer II,Health,Mass Customer,N,No,12.0,49.0,36-50,9638,52,2017-04-28,1,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,00:00.0,450.77,58,9,4204.6,2,4,4,244,50,Loosing Customer,Loosing Customer
579,Cathlene,Bellas,Female,89,1974-06-11,Software Engineer II,Health,Mass Customer,N,No,12.0,49.0,36-50,10434,19,2017-07-08,1,Approved,OHM Cycles,Road,high,large,12.01,7.21,00:00.0,4.8,58,9,4204.6,2,4,4,244,50,Loosing Customer,Loosing Customer
579,Cathlene,Bellas,Female,89,1974-06-11,Software Engineer II,Health,Mass Customer,N,No,12.0,49.0,36-50,17096,16,2017-06-28,1,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,00:00.0,182.81,58,9,4204.6,2,4,4,244,50,Loosing Customer,Loosing Customer
580,Johnathan,Audiss,Male,83,1975-12-03,Compensation Analyst,Financial Services,Mass Customer,N,Yes,14.0,48.0,36-50,5168,36,2017-02-01,1,Approved,Solex,Standard,low,medium,945.04,507.58,00:00.0,437.46,54,5,2185.5099999999998,2,2,2,222,50,High Risk Customer,High Risk Customer
580,Johnathan,Audiss,Male,83,1975-12-03,Compensation Analyst,Financial Services,Mass Customer,N,Yes,14.0,48.0,36-50,10257,86,2017-06-12,0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,00:00.0,110.56,54,5,2185.5099999999998,2,2,2,222,50,High Risk Customer,High Risk Customer
580,Johnathan,Audiss,Male,83,1975-12-03,Compensation Analyst,Financial Services,Mass Customer,N,Yes,14.0,48.0,36-50,11902,51,2017-11-06,0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,00:00.0,802.26,54,5,2185.5099999999998,2,2,2,222,50,High Risk Customer,High Risk Customer
580,Johnathan,Audiss,Male,83,1975-12-03,Compensation Analyst,Financial Services,Mass Customer,N,Yes,14.0,48.0,36-50,14199,2,2017-06-05,1,Approved,Solex,Standard,medium,medium,71.49,53.62,00:00.0,17.87,54,5,2185.5099999999998,2,2,2,222,50,High Risk Customer,High Risk Customer
580,Johnathan,Audiss,Male,83,1975-12-03,Compensation Analyst,Financial Services,Mass Customer,N,Yes,14.0,48.0,36-50,18230,88,2017-03-22,0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,00:00.0,817.36,54,5,2185.5099999999998,2,2,2,222,50,High Risk Customer,High Risk Customer
581,Brenna,Dacks,Female,32,1969-05-22,Computer Systems Analyst IV,Financial Services,Mass Customer,N,Yes,16.0,54.0,51-100,4920,30,2017-08-21,1,Approved,Solex,Standard,high,medium,748.17,448.9,00:00.0,299.27,23,4,2223.55,3,1,2,312,60,Late Bloomer,Late Bloomer
581,Brenna,Dacks,Female,32,1969-05-22,Computer Systems Analyst IV,Financial Services,Mass Customer,N,Yes,16.0,54.0,51-100,10098,8,2017-12-07,0,Approved,Solex,Road,medium,small,1703.52,1516.13,00:00.0,187.39,23,4,2223.55,3,1,2,312,60,Late Bloomer,Late Bloomer
